id,address,speaker,age,b_date,r_date,turn_min_2,turn_min_1,turn,turn_plus_1,turn_plus_2,speech_act,consistency,utterance_type,answer,intonation,syn_level,connective_meaning,annotation,has_negation,modal,modal_bin
Alex,Providence/Alex/ale03.cha/1336,MOT,1.487713895,12/4/00,12/4/00,"*MOT:	yes your voice is even hoarse . _x0015_%snd:""ale03""_1577370_1579786_x0015_","*CHI:	yyy yyy yyy . _x0015_%snd:""ale03""_1579786_1582015_x0015_","*MOT:        you're gonna rake (.) look at all these toys _x0002__x0005_(1)_x0002__x0006_and books _x0002__x0005_(2)_x0002__x0006_and things . _x0015_%snd:""ale03""_1582015_1585635_x0015_","*CHI:	yyy .","*MOT:	I wish we could find your bee book . _x0015_%snd:""ale03""_1585635_1587948_x0015_",directive,consistent,imperative,N,0,NOM,AND,AND,no,,0
Alex,Providence/Alex/ale46.cha/5956,MOT,3.204941821,12/4/00,12/4/00,"*MOT:	would you like him to have a couple of spots ? _x0015_%snd:""ale46""_3103237_3105198_x0015_","*MOT:	do those spots . _x0015_%snd:""ale46""_3105198_3107097_x0015_",*MOT:        _x0002__x0005_(1)_x0002__x0006_and there is a: giraffe .,"*CHI:	â€¹Mom ,â€º I xxx one . _x0015_%snd:""ale46""_3107097_3111942_x0015_","*MOT:	okay xxx . _x0015_%snd:""ale46""_3111943_3113087_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Alex,Providence/Alex/ale03.cha/594,MOT,1.487713895,12/4/00,12/4/00,"*MOT:	and this little piggy cried wee wee wee wee wee wee wee wee wee wee wee wee wee wee wee wee wee wee wee . _x0015_%snd:""ale03""_833943_842348_x0015_","*MOT:        all the way home . _x0015_%snd:""ale03""_842348_844086_x0015_","*MOT:	big _x0002__x0005_(1)_x0002__x0006_and small . _x0015_%snd:""ale03""_844086_857835_x0015_","*MOT:	over under . _x0015_%snd:""ale03""_857835_859046_x0015_","*MOT:	off on . _x0015_%snd:""ale03""_859046_860156_x0015_",identification,consistent,declarative,N,0,SEN,AND,AND,no,,0
Alex,Providence/Alex/ale49.cha/5300,MOT,3.323839836,12/4/00,12/4/00,"*CHI:	can you draw these ? _x0015_%snd:""ale49""_2920510_2922898_x0015_","*CHI:        no that's not macaroni and yyy +... _x0015_%snd:""ale49""_2922898_2928181_x0015_","*MOT:	here's your macaroni _x0002__x0005_(1)_x0002__x0006_and cheese .","*CHI:	no that's not macaroni 0and cheese that's yellow . _x0015_%snd:""ale49""_2928181_2932326_x0015_","*CHI:	that's orange . _x0015_%snd:""ale49""_2932326_2933501_x0015_",description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Alex,Providence/Alex/ale48.cha/3605,MOT,3.285509925,12/4/00,12/4/00,"*MOT:	they match . _x0015_%snd:""ale48""_3020790_3026235_x0015_","*MOT:	a cow . _x0015_%snd:""ale48""_3026235_3028618_x0015_","*MOT:        _x0002__x0005_(1)_x0002__x0006_and a duck . _x0015_%snd:""ale48""_3028618_3030105_x0015_","*MOT:	see the duck ? _x0015_%snd:""ale48""_3030105_3031425_x0015_","*MOT:	pay attention . _x0015_%snd:""ale48""_3031425_3032981_x0015_",identification,consistent,declarative,N,0,NOM,AND,AND,no,,0
Lily,Providence/Lily/lil19.cha/639,MOT,1.782607803,1/13/01,1/13/01,*MOT: rai:si:ns .,"*CHI: xxx . _x0015_%snd:""lil19""_237835_240018_x0015_","*MOT: raisins , _x0002__x0005_(1)_x0002__x0006_and what's that ?","*CHI: xxx happy yyy raisins . _x0015_%snd:""lil19""_240018_244565_x0015_","*MOT: would you like , daddy'll [: daddy will] go get you some raisins .",clarification,consistent,declarative-interrogative,0,1,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil05.cha/672,MOT,1.243271732,1/13/01,1/14/01,"*MOT: three , alright three but that's it . _x0015_%snd:""lil05""_518945_522488_x0015_","*MOT: when they finish reading Olivia's mother gives her a kiss and says you know you really wear me out , but I love you anyway . _x0015_%snd:""lil05""_522488_529978_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and Olivia says I love you anyway too . _x0015_%snd:""lil05""_529978_533008_x0015_","*CHI: yyy . _x0015_%snd:""lil05""_533008_533700_x0015_","*MOT: that's Olivia getting dressed . _x0015_%snd:""lil05""_533701_535250_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil39.cha/2531,MOT,2.357864476,1/13/01,1/13/01,"*MOT: poor Sam . _x0015_%snd:""lil39""_1332300_1334983_x0015_","*MOT: Mrs Bear hugged him harder and kissed his warm cheek . _x0015_%snd:""lil39""_1334983_1337977_x0015_","*MOT: you have a cough she said _x0002__x0005_(1)_x0002__x0006_and she dashed down the stairs _x0002__x0005_(2)_x0002__x0006_and up again with +... _x0015_%snd:""lil39""_1337977_1342580_x0015_","*CHI: syrup . _x0015_%snd:""lil39""_1342580_1343830_x0015_","*MOT: syrup . _x0015_%snd:""lil39""_1343830_1344632_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil39.cha/2531,MOT,2.357864476,1/13/01,1/13/01,"*MOT: poor Sam . _x0015_%snd:""lil39""_1332300_1334983_x0015_","*MOT: Mrs Bear hugged him harder and kissed his warm cheek . _x0015_%snd:""lil39""_1334983_1337977_x0015_","*MOT: you have a cough she said _x0002__x0005_(1)_x0002__x0006_and she dashed down the stairs _x0002__x0005_(2)_x0002__x0006_and up again with +... _x0015_%snd:""lil39""_1337977_1342580_x0015_","*CHI: syrup . _x0015_%snd:""lil39""_1342580_1343830_x0015_","*MOT: syrup . _x0015_%snd:""lil39""_1343830_1344632_x0015_",description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Lily,Providence/Lily/lil21.cha/4007,MOT,1.857700205,1/13/01,1/13/01,"*CHI: piglet . _x0015_%snd:""lil21""_2012853_2014926_x0015_","*MOT: piglet +//. _x0015_%snd:""lil21""_2014926_2020143_x0015_",*MOT: does he lose his tail sometimes _x0002__x0005_(1)_x0002__x0006_and Pooh helps him _x0002__x0005_(2)_x0002__x0006_and puts it back on ?,"*CHI: yeah . _x0015_%snd:""lil21""_2020143_2021093_x0015_","*MOT: yes . _x0015_%snd:""lil21""_2021093_2024620_x0015_",description,consistent,interrogative,YN,1,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil21.cha/4007,MOT,1.857700205,1/13/01,1/13/01,"*CHI: piglet . _x0015_%snd:""lil21""_2012853_2014926_x0015_","*MOT: piglet +//. _x0015_%snd:""lil21""_2014926_2020143_x0015_",*MOT: does he lose his tail sometimes _x0002__x0005_(1)_x0002__x0006_and Pooh helps him _x0002__x0005_(2)_x0002__x0006_and puts it back on ?,"*CHI: yeah . _x0015_%snd:""lil21""_2020143_2021093_x0015_","*MOT: yes . _x0015_%snd:""lil21""_2021093_2024620_x0015_",description,consistent,interrogative,YN,1,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil59.cha/82,MOT,2.799034908,1/13/01,1/13/01,"*MOT: these are neat these rescue heroes huh ? _x0015_%snd:""lil59""_72680_76700_x0015_","*CHI: xxx . _x0015_%snd:""lil59""_76701_78716_x0015_","*MOT: &-um why don't xxx go to the next page _x0002__x0005_(1)_x0002__x0006_and xxx see . _x0015_%snd:""lil59""_78716_81773_x0015_","*MOT: oh these are neat look at this . _x0015_%snd:""lil59""_81773_84081_x0015_","*MOT: there's [: there is] xxx xxx firefighter . _x0015_%snd:""lil59""_84081_88023_x0015_",directive,consistent,interrogative,N,0,SEN,AND,AND,yes,,0
Lily,Providence/Lily/lil57.cha/1784,MOT,2.760704997,1/13/01,1/13/01,"*MOT: I think I'm getting homesick Puddle admitted . _x0015_%snd:""lil57""_1265360_1268595_x0015_","*MOT: that happens to me every time Toot told him I love to go off on a trip and then when the time comes I love to go back home . _x0015_%snd:""lil57""_1268595_1275526_x0015_","*MOT: xxx _x0002__x0005_(1)_x0002__x0006_and there they are back at home . _x0015_%snd:""lil57""_1275528_1279806_x0015_","*CHI: read mom . _x0015_%snd:""lil57""_1279808_1281755_x0015_","*MOT: sitting in the +... _x0015_%snd:""lil57""_1281755_1282716_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil37.cha/333,MOT,2.296461328,1/13/01,1/14/01,"*OPE: really ? _x0015_%snd:""lil37""_174960_176128_x0015_","*MOT: well we went it into the car and then it was in the car but then Lily said she wanted to bring it into her room to listen to it in her crib . _x0015_%snd:""lil37""_176128_182093_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and then we went back into the car but we didn't have it in the car right because it was in your stereo . _x0015_%snd:""lil37""_182093_187910_x0015_","*CHI: no it was in the car . _x0015_%snd:""lil37""_187910_191113_x0015_","*MOT: oh . _x0015_%snd:""lil37""_191113_192572_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,yes,,0
Lily,Providence/Lily/lil08.cha/2233,MOT,1.312888433,1/13/01,2/1/01,"*MOT: Venice with my whole family . _x0015_%snd:""lil08""_1819793_1822695_x0015_","*MOT: and whadda [: what do] you think we did from morning till [: until] night ? _x0015_%snd:""lil08""_1822695_1825021_x0015_","*MOT: museums museums _x0002__x0005_(1)_x0002__x0006_and more museums . _x0015_%snd:""lil08""_1825021_1828633_x0015_","*MOT: we were just about to go into another museum when I spotted a little red kayak . _x0015_%snd:""lil08""_1828633_1833650_x0015_","*MOT: and I took o:ff . _x0015_%snd:""lil08""_1833650_1835628_x0015_",description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Lily,Providence/Lily/lil33.cha/496,MOT,2.207679671,1/13/01,1/13/01,"*CHI: I love green olive . _x0015_%snd:""lil33""_329541_335261_x0015_","*MOT: you love green olives . _x0015_%snd:""lil33""_335261_335978_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and you love black olives too right ? _x0015_%snd:""lil33""_335978_337833_x0015_","*CHI: yeah . _x0015_%snd:""lil33""_337878_339278_x0015_","*MOT: yeah . _x0015_%snd:""lil33""_339278_339790_x0015_",preference,consistent,interrogative,YN,1,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil34.cha/771,MOT,2.207679671,1/13/01,1/13/01,"*MOT: and Connecticut . _x0015_%snd:""lil34""_418625_419845_x0015_","*CHI: and Rhode Island . _x0015_%snd:""lil34""_419845_424168_x0015_",*MOT: Massachusetts Connecticut _x0002__x0005_(1)_x0002__x0006_and Rhode Island .,"*MOT: right . _x0015_%snd:""lil34""_424168_424790_x0015_","*CHI: and what's this ? _x0015_%snd:""lil34""_424893_427415_x0015_",identification,consistent,declarative,N,2,NOM,AND,AND,no,,0
Lily,Providence/Lily/lil40.cha/2018,MOT,2.377029432,1/13/01,1/13/01,*MOT: oh !,"*CHI: he fell down . _x0015_%snd:""lil40""_1085440_1090315_x0015_",*MOT: he looked down over the other side _x0002__x0005_(1)_x0002__x0006_and he fell off .,"*MOT: there wasn't any other side to the mountain . _x0015_%snd:""lil40""_1090315_1092366_x0015_","*MOT: he was falling into +... _x0015_%snd:""lil40""_1092366_1094213_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil57.cha/1144,MOT,2.760704997,1/13/01,1/13/01,"*MOT: &-um your solar system book is upstairs . _x0015_%snd:""lil57""_872776_875475_x0015_","*CHI: solar system book . _x0015_%snd:""lil57""_875475_878831_x0015_",*MOT: right _x0002__x0005_(1)_x0002__x0006_and your outer space book .,"*CHI: outer space . _x0015_%snd:""lil57""_878831_882530_x0015_",*MOT: how (a)bout I'll go get it .,description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Lily,Providence/Lily/lil13.cha/971,MOT,1.549117043,1/13/01,1/14/01,"*MOT: flowers . _x0015_%snd:""lil13""_612245_613461_x0015_","*MOT: yeah and that baby has leaves . _x0015_%snd:""lil13""_613461_617476_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and that baby his little suns . _x0015_%snd:""lil13""_617476_620413_x0015_","*CHI: yyy yyy . _x0015_%snd:""lil13""_620413_622261_x0015_",*MOT: sun sun sun .,description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil16.cha/5126,MOT,1.674661191,1/13/01,1/13/01,*MOT: are you standing on the big books ?,"*MOT: you're very tall . _x0015_%snd:""lil16""_2854570_2857190_x0015_","*MOT: you're very tall _x0002__x0005_(1)_x0002__x0006_and you're gonna fall . _x0015_%snd:""lil16""_2857190_2861741_x0015_","*MOT: xxx . _x0015_%snd:""lil16""_2861741_2864945_x0015_","*MOT: whee , oy . _x0015_%snd:""lil16""_2864945_2866191_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil21.cha/4165,MOT,1.857700205,1/13/01,1/13/01,"*CHI: it's &-um a puppy and a p@l . _x0015_%snd:""lil21""_2095093_2099341_x0015_",*OPE: oh I see a puppy .,"*MOT: oh a puppy _x0002__x0005_(1)_x0002__x0006_and the letter p@l , huh ? _x0015_%snd:""lil21""_2099341_2102628_x0015_","*OPE: xxx not on there , you can xxx write on here though , that's okay . _x0015_%snd:""lil21""_2102628_2107413_x0015_","*MOT: a lot of times if she sees any big signs or something that xxx a lot of letters , she'll sit there and go a p@l , a@l b@l , a c@l , an o@l , an m@l +//.",description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Lily,Providence/Lily/lil14.cha/3151,MOT,1.585879535,1/13/01,1/13/01,"*MOT: what's on her outfit ? _x0015_%snd:""lil14""_1897480_1899346_x0015_","*CHI: yyy . _x0015_%snd:""lil14""_1899346_1900035_x0015_","*MOT: are those moons _x0002__x0005_(1)_x0002__x0006_and stars ? _x0015_%snd:""lil14""_1900035_1902090_x0015_","*MOT: can you find that hat that looks just like Mazy's ? _x0015_%snd:""lil14""_1904281_1906698_x0015_","*CHI: yyy . _x0015_%snd:""lil14""_1906698_1908311_x0015_",identification,consistent,interrogative,0,0,NOM,AND,AND,no,,0
Lily,Providence/Lily/lil09.cha/3997,MOT,1.396194387,1/13/01,1/14/01,"*MOT: red white in the box . _x0015_%snd:""lil09""_3348506_3351008_x0015_","*MOT: right xxx red in the box . _x0015_%snd:""lil09""_3351008_3354298_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and the pen in: the box . _x0015_%snd:""lil09""_3354298_3356578_x0015_","*MOT: another pen in the box . _x0015_%snd:""lil09""_3356578_3359010_x0015_","*MOT: almost done how (a)bout the blue one ? _x0015_%snd:""lil09""_3359010_3363835_x0015_",directive,consistent,imperative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil49a.cha/5518,MOT,2.562806297,1/13/01,1/14/01,"*MOT: a perfect wedding . _x0015_%snd:""lil49a""_3063075_3065746_x0015_","*CHI: I please said yyy I please I said please . _x0015_%snd:""lil49a""_3065746_3070430_x0015_","*MOT: you did say please _x0002__x0005_(1)_x0002__x0006_and Mommy was very happy . _x0015_%snd:""lil49a""_3070430_3073271_x0015_",*MOT: I love it when you say +/.,"*CHI: but you were sad . _x0015_%snd:""lil49a""_3073273_3076876_x0015_",description,consistent,declarative,N,2,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil25.cha/458,MOT,2.010951403,1/13/01,1/13/01,*MOT: you are so silly .,"*CHI: xxx . _x0015_%snd:""lil25""_261011_263345_x0015_",*MOT: are we gonna play games with Trevor _x0002__x0005_(1)_x0002__x0006_and Phoebe tonight ?,"*MOT: where should Trevor and Phoebe sleep ? _x0015_%snd:""lil25""_263345_267478_x0015_","*CHI: sleep over . _x0015_%snd:""lil25""_267478_272950_x0015_",description,consistent,interrogative,0,1,NOM,AND,AND,no,,0
Lily,Providence/Lily/lil19.cha/5381,MOT,1.782607803,1/13/01,1/13/01,"*MOT: ooh look at this book , we haven't read this in a long time .","*CHI: xxx xxx xxx xxx . _x0015_%snd:""lil19""_2710781_2718053_x0015_","*MOT: okay let's read the (.) Pooh book , _x0002__x0005_(1)_x0002__x0006_and we'll also read the mouse book .","*CHI: xxx xxx xxx xxx xxx xxx . _x0015_%snd:""lil19""_2718053_2722384_x0015_","*CHI: xxx . _x0015_%snd:""lil19""_2722384_2725840_x0015_",directive,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil49a.cha/3837,MOT,2.562806297,1/13/01,1/14/01,"*MOT: mhm . _x0015_%snd:""lil49a""_2063090_2064118_x0015_","*CHI: where's the cobwebs ? _x0015_%snd:""lil49a""_2064118_2065969_x0015_","*MOT: yep [: yes] cobwebs _x0002__x0005_(1)_x0002__x0006_and spider webs are the same thing . _x0015_%snd:""lil49a""_2065969_2069074_x0015_","*CHI: ‹is [= are]› those spider webs ? _x0015_%snd:""lil49a""_2069076_2072223_x0015_",*MOT: mm hm: .,identification,consistent,declarative,N,0,NOM,AND,AND,no,,0
Lily,Providence/Lily/lil30.cha/2608,MOT,2.124373717,1/13/01,1/13/01,"*MOT: through a terrible storm . _x0015_%snd:""lil30""_1350946_1352243_x0015_","*MOT: and it poured and it lightning . _x0015_%snd:""lil30""_1352243_1353576_x0015_","*MOT: it thundered _x0002__x0005_(1)_x0002__x0006_and rumbled . _x0015_%snd:""lil30""_1353576_1354860_x0015_","*MOT: this isn't much fun , the elephant grumbled . _x0015_%snd:""lil30""_1354860_1357548_x0015_","*MOT: but Mazy by that time was far beyond reach . _x0015_%snd:""lil30""_1357548_1361486_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil45.cha/549,MOT,2.487713895,1/13/01,1/14/01,"*CHI: yes . _x0015_%snd:""lil45""_247521_248993_x0015_",*MOT: I know we do .,"*MOT: _x0002__x0005_(1)_x0002__x0006_and look , I've got the chocolate chips . _x0015_%snd:""lil45""_248993_250608_x0015_","*CHI: xxx yeah . _x0015_%snd:""lil45""_250608_251778_x0015_","*MOT: wanna come in the kitchen and help me ? _x0015_%snd:""lil45""_251778_253615_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil77.cha/546,MOT,3.729418207,1/13/01,1/14/01,"*MOT: where did we see the barnacles ? _x0015_%snd:""lil77""_267037_269762_x0015_","*CHI: on the lobster xxx crab . _x0015_%snd:""lil77""_269762_274987_x0015_","*MOT: you're [: you are] , you're right , on the lobster _x0002__x0005_(1)_x0002__x0006_and the crab at the supermarket .","*CHI: mhm . _x0015_%snd:""lil77""_274987_277057_x0015_",*MOT: mhm .,description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Lily,Providence/Lily/lil35.cha/3573,MOT,2.240533881,1/13/01,1/14/01,*MOT: mhm .,"*MOT: right . _x0015_%snd:""lil35""_2240241_2240823_x0015_","*MOT: that night Lily invited Chester _x0002__x0005_(1)_x0002__x0006_and Wilson to sleep over . _x0015_%snd:""lil35""_2240823_2244705_x0015_","*MOT: you have a night light said Chester ? _x0015_%snd:""lil35""_2244705_2246795_x0015_","*CHI: yyy where's a night light ? _x0015_%snd:""lil35""_2246795_2249250_x0015_",description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Lily,Providence/Lily/lil34.cha/4438,MOT,2.207679671,1/13/01,1/13/01,"*CHI: on my drawing board . _x0015_%snd:""lil34""_2819646_2822556_x0015_",*MOT: okay .,"*MOT: let me get a piece of paper _x0002__x0005_(1)_x0002__x0006_and we'll draw your hand . _x0015_%snd:""lil34""_2822556_2825293_x0015_","*CHI: yyy no mom the drawing board . _x0015_%snd:""lil34""_2825293_2831863_x0015_",*MOT: oh on the drawing board .,directive,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil42.cha/648,MOT,2.409883641,1/13/01,1/14/01,"*MOT: woo woo . _x0015_%snd:""lil42""_422320_424968_x0015_","*MOT: wee he , xxx . _x0015_%snd:""lil42""_424968_429280_x0015_","*MOT: okay , Sweetie you gotta [: need to] chew _x0002__x0005_(1)_x0002__x0006_and swallow what's in your mouth , Honey . _x0015_%snd:""lil42""_429280_432018_x0015_","*CHI: mm . _x0015_%snd:""lil42""_432018_433610_x0015_","*MOT: (be)cause it's very very dirty . _x0015_%snd:""lil42""_433610_435691_x0015_",directive,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil39.cha/3738,MOT,2.357864476,1/13/01,1/13/01,"*CHI: yyy yyy &-um Belle . _x0015_%snd:""lil39""_2118107_2121388_x0015_","*MOT: Belle . _x0015_%snd:""lil39""_2121388_2122173_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and who's that ? _x0015_%snd:""lil39""_2122173_2123832_x0015_","*CHI: beast . _x0015_%snd:""lil39""_2123832_2124967_x0015_","*MOT: the beast . _x0015_%snd:""lil39""_2124967_2125698_x0015_",identification,consistent,declarative,0,1,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil32.cha/5175,MOT,2.16934976,1/13/01,1/13/01,"*MOT: wow . _x0015_%snd:""lil32""_2902381_2906281_x0015_","*MOT: wow would you like to put that on the red page ? _x0015_%snd:""lil32""_2906281_2910445_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and I think we need to find some more strawberries . _x0015_%snd:""lil32""_2910445_2915030_x0015_","*MOT: can you find some more strawberries ? _x0015_%snd:""lil32""_2915030_2917421_x0015_","*MOT: there are some strawberries . _x0015_%snd:""lil32""_2917421_2922846_x0015_",directive,consistent,declarative,N,0,SEN,AND,AND,no,need to,1
Lily,Providence/Lily/lil39.cha/1145,MOT,2.357864476,1/13/01,1/13/01,"*CHI: wing ring ring . _x0015_%snd:""lil39""_577093_579180_x0015_","*CHI: this is a bell stick and this is a bell tree . _x0015_%snd:""lil39""_579180_584622_x0015_","*MOT: wow a little bell tree _x0002__x0005_(1)_x0002__x0006_and a little bell stick . _x0015_%snd:""lil39""_584622_587123_x0015_","*CHI: and I can bell with this . _x0015_%snd:""lil39""_587123_590455_x0015_","*MOT: and you can hit the bell and ring it . _x0015_%snd:""lil39""_590455_592245_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Lily,Providence/Lily/lil10.cha/2826,MOT,1.43843258,1/13/01,1/13/01,"*MOT: oh boy . _x0015_%snd:""lil10""_2159596_2160710_x0015_","*CHI: yyy . _x0015_%snd:""lil10""_2160711_2162045_x0015_","*MOT: I'm gonna got out _x0002__x0005_(1)_x0002__x0006_and talk to ev:erybody now . _x0015_%snd:""lil10""_2162046_2164730_x0015_","*CHI: yyy . _x0015_%snd:""lil10""_2164730_2170638_x0015_",*MOT: thanks for the minty fresh breath .,description,consistent,declarative,N,0,SEN,AND,AND,no,,0
